grid_id,latitude,longitude,elevation_m,slope_deg,distance_to_river_m
CH_17235,30.5251408327475,79.60540499377593,1871.1517333984375,28.970007,320.99110800778664
CH_10011,29.99552625942564,79.44701171708432,1646.748046875,35.19199,321.00395654889087
CH_15058,30.190786760600595,79.55820744774415,3380.5224609375,35.295353,321.0074779748458
CH_01379,30.01074947036421,79.22387920608533,2218.841796875,24.203995,321.040372381863
CH_08075,30.252126995445803,79.4014192149547,1502.3599853515625,24.877886,321.09558062944666
CH_10721,30.00924077156557,79.46234915645864,1844.7694091796875,13.736254,321.26103183440944
CH_10246,29.991076636880226,79.45226373321222,1625.4864501953125,23.693365,321.268563062156
CH_01491,30.006309182523307,79.22914156227272,2141.557861328125,24.436556,321.28711408016545
CH_01706,30.466397013179833,79.22608016855666,2501.126708984375,30.260431,321.3194766077409
CH_02955,30.5436942389467,79.27158078762393,3083.029052734375,48.161743,321.3219596262137
CH_08772,30.00874977977192,79.42088755430078,1590.3583984375,12.123019,321.3598927921225
CH_11574,30.740112352649934,79.466532098693,3664.47509765625,54.280354,321.5574422709303
CH_00086,30.28891473263385,79.11492780351757,974.9901733398438,24.67607,321.6590298559471
CH_31143,30.826869118222856,80.0454006903988,5194.9052734375,23.681353,321.6730989038754
CH_13105,30.533064327821954,79.50627458570676,1683.778564453125,48.160664,321.7335138502271
CH_30892,30.758967901774184,80.01472732134853,3883.98046875,25.018435,321.8133763091887
CH_24249,30.45469301461502,79.77825358576925,3376.182373046875,30.649202,321.88076888703404
CH_15726,30.29921469082663,79.57222037591826,2663.001953125,42.838367,321.90290556091855
CH_01385,30.03781014309152,79.22339663208973,2017.0665283203125,21.262253,321.9098063778015
CH_05394,30.093556495249405,79.34690922760838,2275.535888671875,11.272653,321.95468871124524
CH_07891,30.540719674169406,79.39149962525863,3769.719970703125,28.846514,321.9551011491462
CH_10032,30.090249084981682,79.44553323291775,1253.0181884765625,24.977114,321.96412588374534
CH_21141,30.048001674269912,79.71067195003012,2362.459716796875,42.832165,322.0120506015557
CH_06719,30.792955148688353,79.36118896875374,4230.205078125,8.790623,322.0445881641109
CH_18477,30.56606755229383,79.63609942936364,2954.3134765625,44.302155,322.06981469081364
CH_02255,30.092417369180374,79.2587350408688,2080.554443359375,19.938643,322.1135698081711
CH_01743,30.10567103425646,79.23774884232138,1899.6824951171875,21.235691,322.17359161872565
CH_15277,30.19535450031023,79.5633344332078,3498.173828125,33.561943,322.17669980634344
CH_13780,30.506180004619196,79.52231559413647,2229.980224609375,16.222279,322.31544356103524
CH_28389,30.41077867658548,79.91413642189637,4306.9267578125,45.371536,322.3471121913319
CH_12792,30.136077691724395,79.5070994237469,1943.9818115234375,27.365927,322.4000486311867
CH_19839,30.03867081396822,79.67967983213157,1938.1983642578125,38.652935,322.43133240793094
CH_13549,30.492589502230445,79.51731182498779,2769.407958984375,12.849675,322.52664955000296
CH_01416,30.1776217300996,79.22089285230004,1180.2999267578125,35.61918,322.67307578885834
CH_28714,30.62288885543863,79.92220906408774,4729.99365234375,23.280907,322.7228985046147
CH_06884,30.43221719075435,79.37246006878591,1741.3204345703125,19.462578,322.7279606512112
CH_15458,30.046554533973918,79.57067284445914,1493.4478759765625,29.62803,322.83554125497545
CH_26200,30.780004559626125,79.83163579825032,3686.321044921875,36.29468,322.8648377499318
CH_12221,30.61400952611837,79.48417049692868,4012.530029296875,38.831394,322.88415139662567
CH_25582,30.75726056656319,79.81101558489844,3523.588623046875,18.955498,322.9275984940083
CH_29392,30.69076871984661,79.9475568921806,3642.865234375,30.204912,323.04555352355663
CH_01659,30.254432112660954,79.2299022486733,1044.0020751953125,55.287937,323.06787138773734
CH_12578,30.190146302393416,79.50109117730157,2486.88818359375,41.950855,323.1102598530998
CH_00654,30.177051809055726,79.1793660984704,1402.6583251953125,14.600529,323.1730924627837
CH_00076,30.243818009431035,79.11578943454558,1532.6573486328125,26.180302,323.2272624336331
CH_00533,30.24906479346103,79.16764757440605,1521.3167724609375,45.68121,323.2403264548103
CH_02121,30.096858657006127,79.25346918183081,2191.01953125,22.462587,323.25817222528815
CH_00235,30.144973633417646,79.14362285803145,2064.695068359375,21.242426,323.3098733314078
CH_29157,30.816991823888372,79.93572891325424,4827.939453125,10.5659485,323.34291995837594
CH_27967,30.42418143729049,79.89837007819568,4412.4423828125,46.26882,323.3557061552389
CH_05421,30.21533491962017,79.34487645186573,1602.3355712890625,29.374746,323.36781918479835
CH_00702,30.39352306375301,79.17536325951464,2223.395751953125,18.72127,323.37874675056855
CH_08783,30.05836595551599,79.42010055988088,1984.0147705078125,20.392963,323.4124496055309
CH_04943,29.985176627189073,79.3383432945939,1600.708251953125,51.74988,323.4418314959182
CH_21173,30.19235605819381,79.70879515246136,3197.994384765625,19.51572,323.4824387647212
CH_10021,30.040632545340806,79.44630855490142,2316.568115234375,36.952747,323.4833541202263
CH_02744,30.295577799700517,79.27075099484631,1024.179931640625,31.925562,323.53625584723056
CH_18437,30.385639682712462,79.63861251808298,2796.950439453125,29.899734,323.5469902118143
CH_01575,30.385149137000113,79.2223468782497,1541.282958984375,29.42657,323.55339136894105
CH_03763,30.19225274346003,79.30371796268513,920.8311767578125,31.695562,323.6067422004897
CH_16531,30.146073103644373,79.5951950494416,2839.92724609375,9.057399,323.62455074146897
CH_12565,30.131507903475107,79.50197807577904,1891.6983642578125,35.26466,323.7000836540197
CH_01762,30.191362163079503,79.23622458001164,989.418701171875,14.728324,323.7443315986437
CH_27080,30.581801653879012,79.8653057826123,4209.30419921875,33.574,323.7795851312198
CH_05150,29.971710635696937,79.34374908004625,1462.178955078125,58.164604,323.7949919663376
CH_03175,30.034192971667363,79.29086266996117,1454.201171875,25.387604,323.81909050620794
CH_12673,30.618640987181784,79.49453020510765,3913.706787109375,59.277527,323.8876150263283
CH_09294,30.094574597855708,79.42990119268846,1314.5115966796875,28.944017,323.91727043377665
CH_08384,30.522807261671247,79.4022161821984,2695.7958984375,30.859562,323.9212905630767
CH_17431,30.48911150497457,79.61112829216361,2274.476318359375,30.009146,323.95577572113746
CH_09004,31.055116104823902,79.40386719179182,5456.2607421875,5.6767254,323.99772247164555
CH_13453,30.059571354330892,79.52380806286426,1402.69384765625,36.917095,324.02118494046454
CH_00041,30.194136549389224,79.11154350349817,2155.8466796875,33.00236,324.04573248983417
CH_13606,30.74967982013676,79.51338745614999,4060.83251953125,33.651817,324.0801124706117
CH_05948,30.53568809469031,79.34989174144904,2849.103515625,30.641275,324.0843983789856
CH_00540,30.280633440162838,79.16706110283229,782.5430908203125,15.911147,324.09005809714955
CH_18210,30.29988048922118,79.6345999096853,3028.528076171875,33.510197,324.13557797142795
CH_03103,30.471604752968172,79.27806352332352,2002.239013671875,51.135498,324.15216120461656
CH_23755,30.102731602436155,79.77222860111956,2610.1708984375,28.400673,324.2599459278118
CH_26452,30.54101917411386,79.84493166086321,4610.0634765625,43.74727,324.38469094036316
CH_17633,30.480145586182207,79.61646428976998,2266.0146484375,31.438656,324.39508855312926
CH_06160,30.445551947103098,79.35661891145105,2025.3690185546875,29.724047,324.4400400903609
CH_08509,29.959071043140483,79.4164925338514,1146.7020263671875,27.89227,324.45587624734844
CH_04790,30.22866791553713,79.32906806065608,1887.5386962890625,25.515285,324.46753404827666
CH_18517,30.74649022838307,79.63356353694877,4277.06396484375,36.46794,324.53837506583244
CH_04811,30.323381861157742,79.32746236285418,1008.056884765625,25.952154,324.55390234561764
CH_06119,30.260633622145132,79.3597073032542,2375.38818359375,27.187504,324.6624887990987
CH_24663,30.585607188584692,79.78704370651712,2856.660400390625,40.901573,324.6681973345726
CH_10965,30.054407856115994,79.46683767027686,2258.605224609375,13.310503,324.81700949423157
CH_15722,30.281171891184734,79.57248172517129,2090.431640625,35.3013,324.89030656071037
CH_02927,30.417416580513468,79.27381101386351,1997.868408203125,30.001059,324.8903093002913
CH_19309,30.521177467847654,79.65757039743855,3561.441650390625,39.47586,324.98353849548863
CH_08357,30.401031092891003,79.40420282802344,1455.9346923828125,56.09924,325.0019324754613
CH_01014,30.226947650701355,79.19922624990643,1737.21728515625,41.920227,325.13395271073085
CH_17210,30.412374771661177,79.60701111521134,3924.560546875,32.27102,325.19503994316227
CH_19747,30.58443421072262,79.66712803313878,3701.119873046875,43.83677,325.37366949762696
CH_14834,30.163665125690517,79.55341046746453,2274.45068359375,31.367222,325.58757162614756
CH_13748,30.36184392319927,79.52449052385413,2143.460693359375,32.08426,325.7043760991925
CH_17736,30.020096188180872,79.62808119989825,2099.7001953125,35.732468,325.7076841996739
CH_02382,30.01581276915826,79.2652590039723,1855.4158935546875,23.760214,325.7448202911085
CH_21573,30.05261408660157,79.72098467692734,2098.2333984375,36.122414,325.77716202290964
CH_14041,30.646061686034525,79.52541013119165,2269.700927734375,30.353243,325.78162814222014
CH_10851,30.595600128619033,79.45316912153856,4001.7431640625,34.592922,325.81174742150216
CH_29692,30.848738710008192,79.95629378393073,4501.07861328125,7.3147993,325.81610653690655
CH_24572,30.062322734570486,79.79347491415456,1779.7542724609375,38.279156,325.81745397639395
CH_09034,30.053917610462822,79.42535717554001,1961.201904296875,34.796627,325.818500538664
CH_15163,30.66439660982519,79.55122401679297,2922.541259765625,52.698257,325.83300851838385
CH_01877,30.15986153614816,79.24197695143691,1920.4398193359375,47.874657,325.8557787656482
CH_06017,30.891972361866788,79.3438132181398,4791.4970703125,34.65493,325.96054434504407
CH_13937,30.176966645149545,79.53244592482928,2811.97265625,32.88918,326.0874499545895
CH_11902,30.189967317352753,79.48551433456164,2514.677734375,33.110348,326.12015388071546
CH_21180,30.22393314188396,79.70838278619024,3476.18115234375,40.74324,326.14301195056896
CH_13063,30.343624696055716,79.50915999833093,2418.48388671875,59.163498,326.1614793416673
CH_30173,30.668463147402008,79.97911324570856,3986.744140625,33.05567,326.1740093297907
CH_10631,30.663191161015025,79.44687512907183,3958.915771484375,40.75729,326.1967615973031
CH_08443,30.7889023958358,79.39783261296402,3969.3623046875,8.902625,326.20387295543424
CH_28176,30.721956431497865,79.900220894802,3385.28662109375,36.623825,326.2605765398811
CH_03098,30.44905503491677,79.2784601748411,1455.535400390625,7.562508,326.37610215350594
CH_10505,30.09488201152084,79.4558370402775,1146.3453369140625,16.738825,326.4094992959271
CH_19314,30.543730942779693,79.65726018610921,4642.75634765625,4.1346207,326.4279692399896
CH_13038,30.230860283820867,79.510864539223,2759.060546875,37.47929,326.6123143116105
CH_22737,30.440813877455348,79.74197960255475,3877.096435546875,55.401253,326.6673287991069
CH_31011,30.78160242331758,80.02494711537892,4250.240234375,30.610308,326.8622138696946
CH_00619,30.348352857662803,79.17100099977499,1538.861572265625,44.838867,326.91008461086943
CH_08831,30.2748682942451,79.41664335405302,1368.3922119140625,39.514256,327.00034812767234
CH_21352,30.025496696795955,79.71614814228315,1601.2633056640625,27.733845,327.0109717644732
CH_12787,30.1135242783662,79.50743874235825,1588.2071533203125,16.427912,327.02444001941427
CH_02440,30.277399927389798,79.2606748840584,1188.3948974609375,22.851456,327.0679567765364
CH_04899,30.792419971255807,79.31939704198031,4456.8896484375,3.7840676,327.0775120319635
CH_11240,30.257444519569315,79.46888972169293,1440.8154296875,24.30849,327.0864422128174
CH_16772,30.29949571853209,79.59821159481545,2781.859130859375,42.995747,327.12298181778937
CH_13700,30.145333559741584,79.52772354194606,1989.769287109375,22.10676,327.16094264377875
CH_27102,30.68104322765651,79.86414702933584,3051.427001953125,46.369217,327.21523295928296
CH_27108,30.708108841267435,79.86383000587988,3277.6826171875,67.413765,327.2385166816539
CH_11895,30.158393088666525,79.4859971814316,2577.931884765625,17.475662,327.34442921804964
CH_15380,30.65994427288681,79.55650867536382,2974.51025390625,75.942955,327.5146374711642
CH_16780,30.33558156669322,79.59769770659051,3115.85888671875,36.819977,327.5726557695461
CH_00859,30.371119159124078,79.18618423785207,2069.6767578125,3.1927078,327.59195637559054
CH_05885,30.25154790827027,79.35466205205883,2225.724853515625,35.194767,327.6157987940378
CH_03374,30.142505984576626,79.29418887184728,2007.0166015625,13.933768,327.64545682871557
CH_21955,30.80598163809247,79.71634217197392,4182.14990234375,31.433495,327.71150467621845
CH_18474,30.55253564198537,79.63628869983499,3380.66455078125,50.429237,327.72246565006935
CH_24894,30.779621196727234,79.78984087432254,3790.93505859375,6.850059,327.737367535818
CH_03743,30.10204831595341,79.30526094980495,2153.736328125,28.194637,327.78331293324203
CH_17662,30.610953193169628,79.61460798283083,3123.128173828125,28.208931,327.9331572771537
CH_08275,30.031177735423356,79.41016248924123,2156.772705078125,38.573013,328.1056480766177
CH_12135,30.22611190870599,79.49015573020924,2592.211181640625,15.154063,328.11285207309515
CH_27153,30.91109724490399,79.86143860691956,4465.513671875,33.611744,328.1451739165006
CH_12886,30.560066741440437,79.50064824565433,2647.656494140625,48.06822,328.1673348627978
CH_04411,30.395410117087582,79.31582849139772,1121.5699462890625,43.5264,328.1993028250295
CH_04236,30.548683209216783,79.30797598587975,4390.34521484375,38.690376,328.26577483143524
CH_04199,30.381812709065553,79.3108586760714,1072.6104736328125,21.52204,328.29856491641254
CH_25246,30.734610400718072,79.80084878280604,4858.1435546875,50.62814,328.3115641458679
CH_23644,30.603404933491912,79.76074487177924,3134.388427734375,29.975582,328.3312292671342
CH_25196,30.509066065177198,79.80362619446626,3588.078369140625,37.853992,328.3577171101881
CH_04772,30.14748338169596,79.33043831091162,1845.20068359375,31.701286,328.4051518053972
CH_26467,30.608683993751843,79.84412935660072,3200.68701171875,44.616047,328.42190563886777
CH_09771,30.004486281632666,79.44168873805653,1760.971435546875,39.30347,328.62047207129285
CH_17174,30.249988086315927,79.60930803825644,2793.826904296875,34.071796,328.64292108633686
CH_00580,30.17246975934727,79.17425850527114,1309.9232177734375,32.584244,328.76911823739505
CH_10818,30.44676028536656,79.45552506175082,2032.03125,33.716476,328.79920846789963
CH_25878,30.698714916098464,79.8221752311832,3628.919921875,52.743477,328.83512383622804
CH_03364,30.097403816431964,79.29496402778521,2399.001953125,27.249834,328.85758688044405
CH_19091,30.4940594619259,79.65273346835232,2177.121337890625,48.98044,329.04564033667714
CH_10341,30.419574580212483,79.44554294910054,1595.9566650390625,29.501644,329.0533159349648
CH_04863,30.557905384134056,79.32345337787395,3936.185546875,20.300032,329.15047873854957
CH_03215,30.21460102502857,79.28775191188124,1201.244384765625,36.32885,329.1905396853315
CH_02815,30.82322976127442,79.26136653773452,5035.17919921875,36.227543,329.19808481291903
CH_17473,30.678555426737088,79.60842454632605,3083.947265625,37.391705,329.2785495844661
CH_06557,30.062307297090424,79.37336052104015,2289.153076171875,27.12403,329.3037013218977
CH_20176,30.584540592975056,79.67755519986066,4167.4677734375,54.232,329.3435720186562
CH_20923,30.043439614660663,79.70554528496268,2381.82861328125,38.386288,329.4626154275343
CH_03865,30.810117617571855,79.2929587856739,4800.80712890625,39.485863,329.5594442746156
CH_27155,30.920118800010854,79.86133175851236,4392.3447265625,26.891514,329.64889054796504
CH_20728,30.14263213383915,79.69906130134999,2163.834716796875,46.738415,329.70747672850484
CH_25363,30.50009182904055,79.80894598443261,4078.53857421875,41.100334,329.70762083167045
CH_07500,30.99609631865821,79.37343356198707,4956.05419921875,1.6245592,329.79635944165153
CH_11379,30.884374004895776,79.4590082035341,4427.0849609375,52.079018,329.92742528737574
CH_14219,30.425108702488448,79.53395045860417,2978.248046875,31.479824,329.9913160392899
CH_01039,30.3396944318955,79.19716542178124,1602.3634033203125,39.023827,330.0820972087736
CH_09215,30.870275061081884,79.41216866482239,4417.470703125,31.93815,330.1034448025978
CH_17547,30.092217360573365,79.621898166581,1750.4381103515625,50.32753,330.1037893499734
CH_00788,30.438692991107875,79.1797284172943,2351.619873046875,29.223635,330.1412384668068
CH_12416,30.478759497599654,79.49147911942848,1549.216552734375,26.54417,330.473611389836
CH_30954,30.763518590968758,80.01990521449957,3938.468505859375,43.337505,330.60387356100324
CH_18075,30.620085022079834,79.62491025973657,3476.31396484375,42.997368,330.6706680203528
CH_30955,30.76802970456183,80.01985949832654,4047.2041015625,61.879692,330.7080610986154
CH_16843,30.619750367567004,79.59361819403878,2688.09375,51.10763,330.8009846762409
CH_11801,30.744684144673357,79.47168236699979,3612.408935546875,65.80217,330.81149457407514
CH_03152,29.93045596617482,79.29263862556517,1808.0816650390625,16.663597,330.8404232807728
CH_09382,30.491489488131606,79.42356444268918,1722.0936279296875,36.77455,330.8452867719266
CH_26845,30.924536994074963,79.85081371135111,4428.884765625,20.46989,330.9082458580133
CH_25843,30.540832633020546,79.82408535315427,4045.2255859375,28.72037,330.9314904834426
CH_16739,30.150639408020677,79.60032157528889,2945.397216796875,48.272648,331.2012138762336
CH_01826,30.47999719174347,79.23104173347699,3331.1044921875,40.622707,331.3456203498448
CH_02008,30.173461195511205,79.24692753272524,1791.109130859375,28.368767,331.437977768743
CH_28804,30.415418822940328,79.92970162440113,4661.04833984375,41.8897,331.56150395081426
CH_23215,30.63939155286707,79.7498516204491,4592.17236328125,12.195853,331.69179468113526
CH_02540,30.06098314537493,79.26965787885715,1675.920166015625,15.457344,331.78253578207625
CH_25241,30.712056329959672,79.80112793653356,4243.5478515625,36.618633,331.7916943805876
CH_05822,29.967394712684737,79.3593648244581,1300.732177734375,40.8241,331.83617433320495
CH_17132,30.060531663704143,79.61196422951996,2199.033203125,18.81339,331.88891715344636
CH_16417,30.574532048274104,79.58384387471196,2250.068359375,40.360733,331.91718515791723
CH_26455,30.554552195880774,79.84477141736815,4069.0458984375,10.022522,331.9670596307486
CH_00709,30.43862027854058,79.17452385117484,2514.3359375,20.077671,332.01985761511173
CH_23003,30.66189512643511,79.74434347924469,4839.5712890625,65.85581,332.02192985860034
CH_25198,30.51808799319047,79.80351569902648,3762.2265625,52.872272,332.06644061412993
CH_20165,30.534922742136935,79.67822798855975,3983.112548828125,34.059963,332.11295168502375
CH_11900,30.180946125392705,79.48565236893104,2568.699462890625,23.767054,332.2133016495112
CH_13277,30.28955710505515,79.51517693940836,1836.0489501953125,32.381615,332.2195149318567
CH_22013,30.09782598743632,79.73078013748878,3261.337158203125,27.058455,332.25912740408404
CH_25062,30.707497197703972,79.79596328697677,3959.295654296875,8.173809,332.2699279578255
CH_07765,29.972415013086614,79.40073575816419,1603.5313720703125,33.849693,332.36406379335216
CH_01206,30.195520353364238,79.21018481143885,1339.2388916015625,29.925905,332.3852290500523
CH_26234,30.933370733368516,79.82977478106048,4616.9873046875,22.632372,332.4808549963669
CH_07841,30.315208166613356,79.3951963054035,1528.6436767578125,34.81945,332.6001519941545
CH_12602,30.298400366678464,79.4994469516389,2133.720703125,15.505955,332.6453495573076
CH_12359,30.22166106651024,79.49541858093639,2564.424072265625,1.0057353,332.64894797060504
CH_27771,30.888725658804706,79.8826270234328,4625.75439453125,22.440672,332.6999299082338
CH_12142,30.25768587179893,79.48967290009321,1837.43310546875,34.257248,332.80334131508044
CH_25212,30.5812411289414,79.80274083161936,3244.781494140625,48.903263,332.83890979114534
CH_23419,30.571779326199742,79.7559334831281,2954.09375,11.568681,332.8845005242129
CH_15328,30.42539840619868,79.55997455208468,2973.08056640625,39.446712,332.92834728602804
CH_17989,30.23216372729461,79.63034120595398,3477.7958984375,21.364737,332.99148896364875
CH_21360,30.061585801749086,79.71568262676439,2211.17138671875,34.249397,333.01630812714865
CH_03402,30.268790307920202,79.29200907248696,1460.0023193359375,26.188047,333.03827735610065
CH_03451,30.48978165949076,79.28816103841223,2222.248046875,37.835182,333.08414534344473
CH_22877,30.093513670259956,79.7515888418869,2678.800048828125,39.667805,333.33185350403346
CH_11300,30.528069328636946,79.46466233819484,2073.43408203125,16.101847,333.34984997956406
CH_28754,30.803329259391564,79.92020053046572,5140.529296875,19.06919,333.3576983354327
CH_23763,30.156865712928568,79.77155844453442,3315.03125,20.883583,333.37395118709475
CH_04980,30.1520595957935,79.33555221626892,1730.1925048828125,25.428968,333.41550748172045
CH_00273,30.11798782422103,79.1493168509951,2431.242431640625,29.914215,333.43096964113585
CH_05562,30.909877106851393,79.33304186783403,5103.2861328125,43.277313,333.5171972989529
CH_29031,30.839503505310255,79.93025224615221,5082.63671875,24.080423,333.52062897452095
CH_05235,30.355085588452194,79.33732656016059,1483.2186279296875,23.703012,333.58567938734274
CH_16998,30.385255046026025,79.6021924056753,2887.28759765625,55.487602,333.58749052217206
CH_08544,30.11694018442764,79.41397967607662,1232.073486328125,37.778336,333.67936595108125
CH_16574,30.34003640003562,79.59243298971715,2936.626953125,26.531248,333.7223484887
CH_01172,30.042179757540918,79.21294846213824,2224.436767578125,30.14469,333.7622379533248
CH_20131,30.381556001448036,79.68029697709801,3842.268310546875,46.998875,333.79278128375915
CH_10773,30.243791124600804,79.4587095172272,1842.8453369140625,19.318947,333.83185514418886
CH_09392,30.536591849730414,79.42283634616405,3277.9228515625,39.293148,333.87107516064117
CH_14491,30.63264847729534,79.53604710102672,2494.8369140625,53.290363,333.8743265624102
CH_13088,30.456387074566084,79.50744579138113,2037.6815185546875,44.96791,333.88066129292184
CH_09522,29.999914199049712,79.43657700875355,1781.8255615234375,34.27517,333.9279855883843
CH_30327,30.808347607918527,79.9828638437136,4214.37060546875,14.513202,333.96525139446226
CH_03944,30.12466643315169,79.31006424095055,2006.335693359375,29.694212,334.2944280077583
CH_06395,30.432086954477317,79.36205058154529,1440.6038818359375,29.728117,334.38944661514154
CH_22042,30.228647324278466,79.72910302780247,3774.110107421875,52.304825,334.449279902859
CH_01769,30.222932278922013,79.23566135436887,1438.2728271484375,40.35387,334.4742584506181
CH_04721,30.918625157324673,79.31196232626007,5454.2861328125,11.807638,334.5024771137502
CH_17752,30.092271669407783,79.62708562895668,1750.117919921875,40.43342,334.5393222339242
CH_22261,30.24223072051494,79.73412444953132,4752.56982421875,41.8357,334.66403627699515
CH_03741,30.09302780105097,79.30541486434659,2301.127685546875,21.279102,334.67826532893355
CH_25695,30.563340287695766,79.81860065093302,3573.62109375,34.717754,334.7248630090677
CH_21574,30.057125225857575,79.72092668944535,2211.75244140625,32.285538,334.76232260478616
CH_09040,30.080980900208516,79.42492858524771,1451.415771484375,21.014624,334.7664155458773
CH_03357,30.065832103580895,79.29550559277958,1831.5599365234375,28.762093,334.79115078156445
CH_01328,30.27226021457682,79.21399084784639,1077.0770263671875,17.566755,334.82650231219236
CH_27963,30.406136707169814,79.89857274520774,4456.8046875,14.189884,334.87116668821335
CH_19963,30.598019550857067,79.67215710749466,4711.314453125,47.73685,334.90829374827274
CH_23824,30.43204031047503,79.76812351954699,3980.107421875,37.674538,334.930352092397
CH_07503,31.009625676352744,79.37320381343005,5170.33837890625,26.365591,334.99344329861907
CH_19714,30.435580110400913,79.6691572574697,4068.7802734375,32.004974,335.043318160033
CH_26346,30.7529864762836,79.83718569517912,3678.117431640625,42.926476,335.0708775989416
CH_07064,30.139112575306175,79.38248274537953,1198.6878662109375,24.020962,335.08478812380224
CH_24191,30.193051787425432,79.7814967583112,3826.154541015625,35.780037,335.15445802185053
CH_19537,30.593402034596018,79.66179051794889,4132.6875,55.740166,335.2404645280312
CH_26995,30.902029534376734,79.85631432529806,4314.998046875,32.67265,335.2589860451701
CH_12494,30.83056119582117,79.48600541133072,3794.03125,9.898014,335.265698028452
CH_29429,30.85767590454274,79.94573840767134,4652.32470703125,12.50775,335.36469517654945
CH_02047,30.34935127498601,79.24379951832331,1240.243408203125,28.610907,335.42227777254584
CH_01663,30.272471963296834,79.22957854474468,975.1362915039062,33.084225,335.454974753667
CH_27258,30.676577804613512,79.86941872833535,3137.30078125,44.145054,335.47237672671685
CH_16362,30.326448211480084,79.58742687882413,3501.204833984375,31.057648,335.5088326023396
CH_01002,30.172828460812088,79.20021131326791,1399.5870361328125,26.40426,335.5992397956362
CH_14874,30.344092515128445,79.55076373576188,2644.08740234375,46.496994,335.63543086698206
CH_18487,30.611173708956947,79.63546760098298,3658.474853515625,42.969936,335.6355683207002
CH_04212,30.44044339972708,79.30984858432768,1605.9237060546875,20.567253,335.65513300957565
CH_10568,30.379043069920627,79.45138800161871,1550.808349609375,70.338455,335.69736417237146
CH_11223,30.18076535650685,79.47007708524919,2297.670654296875,15.810599,335.721511586123
CH_01535,30.204752063764882,79.22559856111334,1658.8912353515625,16.582588,335.75132458963554
CH_23741,30.039574558893126,79.7730081502631,1881.0970458984375,29.248938,335.77209934002474
CH_25028,30.554127560703257,79.79786099843636,3976.106689453125,55.418777,335.8570627934101
CH_09079,30.2568894265913,79.42212850210063,2082.4970703125,34.338505,335.871030831407
CH_00634,30.438547358595322,79.16931930404647,2740.90625,31.764849,335.9437059792537
CH_13727,30.267121559205947,79.52590929223712,2649.660400390625,51.425,335.98821226920785
CH_06561,30.080349020880124,79.3730653289494,1743.2010498046875,21.92265,336.0537069772556
CH_24728,30.878807996689474,79.7833656400665,4298.888671875,15.684155,336.0920116598912
CH_00918,30.22687616644474,79.19403281379526,2045.5675048828125,41.138126,336.1045159728288
CH_13328,30.519592732816484,79.51169134417151,1562.58740234375,22.132418,336.18169063534776
CH_18827,30.254933711319673,79.65081241378257,2748.293701171875,16.967346,336.4492827951725
CH_15798,30.623976201630246,79.5674754452456,2174.571533203125,13.937737,336.4678039529854
CH_02816,30.827739411024773,79.26128525605554,5247.10107421875,42.585964,336.5046096961531
CH_02372,29.970710417955186,79.26604329756034,1643.1466064453125,15.120409,336.68833511987515
CH_09065,30.193743346434402,79.42313650687679,2253.832275390625,38.075344,336.73473502807434
CH_04396,30.32775859561136,79.31698751073591,1065.8035888671875,49.29407,336.83019367531983
CH_20813,30.52605891323726,79.69398159263554,3909.911376953125,34.8527,337.0188560092705
CH_12659,30.55549625246445,79.49550595733122,2593.614013671875,26.528036,337.0434801031067
CH_03366,30.106424276307347,79.29480913706922,2519.4833984375,23.633547,337.0644967300591
CH_25844,30.545343610101376,79.82403098746684,4037.2978515625,15.586399,337.0927765167661
CH_24292,30.648661427035417,79.77582156587714,3703.806640625,41.29034,337.097817511944
CH_23099,30.116118696377246,79.75649422414034,3037.970458984375,31.604008,337.14726515067684
CH_20947,30.15170556605759,79.7041336313015,2205.130615234375,39.305553,337.1747948109336
CH_30828,30.795016850588677,80.00913389773187,4175.19775390625,17.47511,337.19854359643955
CH_11948,30.39745114141114,79.48232223669358,3310.736328125,14.532681,337.2003249306312
CH_05878,30.219975971947747,79.355187902695,1580.381591796875,11.219995,337.20265440091424
CH_09907,30.617901454060974,79.43195122453331,4087.734130859375,52.88785,337.23406145481226
CH_01461,30.380568386775213,79.21722691960117,1294.072265625,11.11121,337.2431795779419
CH_20574,30.42676914181175,79.69010050124962,4432.375,28.450203,337.2596083213184
CH_13913,30.06870895609861,79.53404619098043,1641.4337158203125,41.430546,337.3221754683279
CH_15344,30.49756730320472,79.55891246114876,2980.48095703125,43.24039,337.32340087182956
CH_13089,30.460897527336563,79.50737702139317,2006.69580078125,29.688873,337.34492969758446
CH_01988,30.08325920954002,79.24852096052338,1889.7978515625,17.374506,337.3543225775855
CH_11050,30.437801073553572,79.46087255421232,2159.959228515625,41.679123,337.4425515810357
CH_23747,30.06664193987554,79.77267436071268,2087.712158203125,55.385754,337.47792831292367
CH_26501,30.76205490454187,79.84230071159928,3825.93115234375,41.827488,337.48337283299725
CH_27009,30.965180124157655,79.85556227392752,4994.2841796875,23.566273,337.57972202008347
CH_25846,30.55436555461815,79.82392221924567,3779.82568359375,29.215723,337.5850418878104
CH_26317,30.622170398921188,79.83875263120818,2978.121826171875,9.72068,337.61766547540543
CH_03712,29.962228863257508,79.30763880120568,1537.503173828125,20.385712,337.6709584091974
CH_03177,30.04321349899749,79.29070780081629,1488.9930419921875,12.075116,337.7323905111191
CH_11963,30.46510741900003,79.48127413412642,2639.225341796875,23.974138,337.7598496899722
CH_13510,30.31667949015985,79.51996795298926,2755.093994140625,13.42605,337.7727098941463
